LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01000602,Brent 021C,28686.9629,7171.740725,4,0.219969615,18.6158098,14,65,141
E01000603,Brent 021D,18275.507,18275.507,1,0.151728862,12.29018628,7,42,94
E01000604,Brent 021E,44310.5969,14770.19897,3,0.264144762,25.09093822,7,44,110
E01000605,Brent 021F,13921.2049,3480.301225,4,0.079483837,8.376176233,8,39,107
E01000606,Brent 016B,102.2642,102.2642,1,0.000437767,0.059803626,8,18,65
E01000607,Brent 013C,2854.8364,2854.8364,1,0.014303817,1.284226901,6,34,88
E01000608,Brent 013D,261437.2015,87145.73383,3,0.463452667,115.5268235,60,68,261
E01000609,Brent 016C,37114.5699,37114.5699,1,0.14912055,17.85212597,9,26,79
E01000610,Brent 019A,45020.2604,22510.1302,2,0.156802181,23.26628444,10,33,107
E01000611,Brent 016D,16.9328,16.9328,1,0.00014012,0.011966643,10,27,85
E01000612,Brent 019B,16842.2698,8421.1349,2,0.06502884,10.19507857,6,27,98
E01000613,Brent 013E,64927.616,64927.616,1,0.295160809,38.80909504,5,33,82
E01000615,Brent 017B,30830.8709,6166.17418,5,0.046188596,19.233232,60,75,299
E01000616,Brent 020A,240.2222,240.2222,1,0.001409562,0.137505552,27,40,126
E01000617,Brent 017C,4446.0542,4446.0542,1,0.016252457,2.5406024,10,39,113
E01000618,Brent 017D,15425.3561,15425.3561,1,0.085715107,9.411443624,11,24,70
E01000619,Brent 017E,34263.9677,17131.98385,2,0.163024143,20.74090054,10,24,88
E01000620,Brent 020B,244.7793,244.7793,1,0.000555942,0.142728455,12,27,70
E01000621,Brent 020C,32394.262,16197.131,2,0.150328942,18.20925351,14,27,111
E01000622,Brent 010D,376350.8672,62725.14453,6,0.598599835,237.4453421,4,21,89
E01000623,Brent 005C,238.0933,119.04665,2,0.001239336,0.134364165,32,23,104
E01000624,Brent 005D,36097.4114,9024.35285,4,0.136834986,21.35941503,5,24,76
E01000625,Brent 009E,20426.9359,20426.9359,1,0.075909403,13.5817393,11,38,103
E01000626,Brent 010E,37664.0155,7532.8031,5,0.185701856,25.10934367,5,64,156
E01000627,Brent 014E,628.2849,314.14245,2,0.002788325,0.330676263,88,78,294
E01000628,Brent 014F,540.6782,270.3391,2,0.001543705,0.28592184,28,67,244
E01000629,Brent 005E,1442.471,721.2355,2,0.008053076,0.754825222,4,19,84
E01000630,Brent 026E,36576.2157,36576.2157,1,0.128070904,16.22724743,190,90,410
E01000631,Brent 019C,38194.2707,38194.2707,1,0.150832419,20.29451153,21,56,179
E01000632,Brent 029E,68214.4194,68214.4194,1,0.239233396,32.68539502,46,65,203
E01000634,Brent 019E,46.4247,46.4247,1,0.000276569,0.019814213,17,60,153
E01000635,Brent 020D,10041.3992,10041.3992,1,0.043469745,4.157929275,309,197,721
E01000636,Brent 020E,30476.9387,30476.9387,1,0.142533425,17.16043846,35,58,166
E01000638,Brent 024A,80455.2749,20113.81873,4,0.278556885,41.49317942,46,79,232
E01000642,Brent 022D,47.5091,47.5091,1,0.000299342,0.023130039,102,93,366
E01000643,Brent 024D,304235.638,60847.1276,5,0.530086068,141.7687036,60,105,333
E01000647,Bromley 016B,12540.4453,12540.4453,1,0.049470312,7.793937415,6,21,57
E01000656,Bromley 039C,221633.9566,73877.98553,3,0.065033628,158.309969,5,22,68
E01000657,Bromley 039D,45300.5891,15100.19637,3,0.146686295,28.54479464,44,30,122
E01000658,Bromley 042A,26706.9689,6676.742225,4,0.012328396,19.66639831,7,13,38
E01000661,Bromley 026A,79056.6452,26352.21507,3,0.084436042,49.59638971,14,94,195
E01000662,Bromley 026B,75690.8611,12615.14352,6,0.145584709,43.47550896,14,30,87
E01000663,Bromley 026C,29181.5145,5836.3029,5,0.093048703,17.93578027,5,39,80
E01000664,Bromley 026D,166389.1075,33277.8215,5,0.207297084,103.3472717,10,36,92
E01000665,Bromley 033A,33920.4702,6784.09404,5,0.040479305,18.6889643,12,17,77
E01000668,Bromley 020B,164098.8568,54699.61893,3,0.234513041,101.2955906,26,49,161
E01000676,Bromley 008B,29394.2898,7348.57245,4,0.090035068,16.94195378,256,153,652
E01000677,Bromley 018C,122758.6669,24551.73338,5,0.319628207,69.39438491,192,54,353
E01000679,Bromley 020E,37102.6578,37102.6578,1,0.126984979,22.35099867,6,27,69
E01000682,Bromley 035B,4245.3384,1415.1128,3,0.014783064,2.785655118,12,4,37
E01000683,Bromley 035C,7959.4336,7959.4336,1,0.031110044,4.999644221,6,14,47
E01000685,Bromley 037B,115240.2536,19206.70893,6,0.104320738,73.63594479,5,17,66
E01000689,Bromley 002A,305350.2407,101783.4136,3,0.220551028,222.0729023,15,28,88
E01000691,Bromley 002C,49114.4028,24557.2014,2,0.201788107,34.1546612,34,20,100
E01000700,Bromley 013A,38482.6855,19241.34275,2,0.191911044,25.502111,8,18,60
E01000704,Bromley 015C,144216.7898,72108.3949,2,0.436725122,99.87312313,4,16,74
E01000706,Bromley 013D,38522.2049,19261.10245,2,0.129294761,29.79288855,10,12,79
E01000708,Bromley 041B,130.374,130.374,1,0.000550934,0.084493843,11,16,67
E01000718,Bromley 006E,728.0528,728.0528,1,0.002156894,0.353252208,6,34,113
E01000719,Bromley 019A,3585.4572,1792.7286,2,0.010302909,1.891063924,151,67,339
E01000720,Bromley 019B,142671.7669,71335.88345,2,0.01897663,87.4214258,16,42,124
E01000721,Bromley 019C,23942.2026,7980.7342,3,0.088433524,18.04235313,8,50,127
E01000722,Bromley 023A,32535.1563,16267.57815,2,0.056227705,19.88701485,84,45,233
E01000723,Bromley 029A,38.3328,38.3328,1,9.18E-05,0.030740016,2,8,40
E01000724,Bromley 019D,54925.0001,18308.33337,3,0.13317905,31.20738642,5,43,111
E01000725,Bromley 023B,82674.1149,27558.0383,3,0.243068567,50.38032596,33,28,112
E01000726,Bromley 029B,26958.6911,26958.6911,1,0.096229773,21.0286202,5,25,83
E01000727,Bromley 028A,73134.1859,14626.83718,5,0.188488761,47.09219955,48,41,163
E01000728,Bromley 019E,53364.9144,13341.2286,4,0.019545126,36.27798396,85,41,223
E01000729,Bromley 014A,89.2968,89.2968,1,0.000340987,0.050082333,51,92,271
E01000730,Bromley 014B,4055.7179,4055.7179,1,0.010996652,2.352504582,17,64,184
E01000733,Bromley 023E,69704.6696,23234.88987,3,0.187457649,43.75685474,8,32,82
E01000734,Bromley 028B,66371.6344,22123.87813,3,0.207314746,48.80267235,6,11,39
E01000735,Bromley 014C,9148.4425,4574.22125,2,0.017873818,6.164718666,9,31,101
E01000736,Bromley 010C,120403.6686,24080.73372,5,0.301893303,77.18183885,9,28,85
E01000737,Bromley 010D,109247.1062,27311.77655,4,0.300762466,79.33704154,10,26,114
E01000738,Bromley 014D,33294.9327,16647.46635,2,0.064706728,21.80414715,29,34,157
E01000740,Bromley 005A,343854.3704,114618.1235,3,0.483016126,198.3012517,43,57,231
E01000741,Bromley 005B,996.9207,996.9207,1,0.007394326,0.628575473,24,42,143
E01000742,Bromley 005C,85541.7595,85541.7595,1,0.321156311,42.36838014,6,33,125
E01000743,Bromley 009A,94979.8862,47489.9431,2,0.304572057,53.66095266,14,61,151
E01000744,Bromley 009B,84118.8701,42059.43505,2,0.398460916,54.94374272,14,44,119
E01000745,Bromley 005D,123571.1505,123571.1505,1,0.261678843,70.33076295,17,23,143
E01000746,Bromley 005E,6803.0887,3401.54435,2,0.0381817,3.661511679,16,39,109
E01000750,Bromley 036B,98925.4574,98925.4574,1,0.315287209,66.30392587,3,52,92
E01000752,Bromley 036D,190761.058,27251.57971,7,0.137849042,118.7802354,36,28,103
E01000754,Bromley 031B,18643.1483,9321.57415,2,0.048450483,11.13023779,12,14,57
E01000760,Bromley 034B,104329.7992,52164.8996,2,0.205913763,69.41437073,12,13,78
E01000761,Bromley 034C,214397.9877,71465.9959,3,0.365428486,138.1430333,3,7,41
E01000762,Bromley 018D,3741.9,3741.9,1,0.01158727,2.305545287,6,25,63
E01000764,Bromley 027B,88630.2002,88630.2002,1,0.177986176,54.87938093,8,42,98
E01000774,Bromley 041D,22992.0256,22992.0256,1,0.061009543,15.60897868,23,20,111
E01000779,Bromley 001A,116935.1884,38978.39613,3,0.100850479,94.8379468,147,30,251
E01000780,Bromley 001B,14314.4759,14314.4759,1,0.068476097,9.671943176,11,43,117
E01000781,Bromley 001C,1.3253,1.3253,1,7.68E-06,0.000917163,11,59,121
E01000782,Bromley 001D,94488.8857,18897.77714,5,0.334887228,65.5717458,14,56,129
E01000783,Bromley 001E,13114.6319,13114.6319,1,0.069497695,8.72563666,5,49,119
E01000784,Bromley 002E,5502.9474,1834.3158,3,0.024484001,3.658874601,3,22,60
E01000785,Bromley 001F,23388.7915,23388.7915,1,0.111187672,16.93612708,14,58,129
E01000786,Bromley 032A,240205.9688,80068.65627,3,0.254027477,169.0400906,88,17,139
E01000787,Bromley 029C,64196.3051,21398.76837,3,0.185110219,45.69132036,6,16,87
E01000788,Bromley 029D,79126.9208,39563.4604,2,0.212159569,51.8525038,12,19,85
E01000789,Bromley 032B,638.8353,638.8353,1,0.004487917,0.3549085,7,58,159
E01000791,Bromley 029E,27266.5339,6816.633475,4,0.067812095,18.86957363,3,17,56
E01000792,Bromley 032C,137.1833,137.1833,1,0.00043592,0.120125482,2,17,80
E01000795,Bromley 032E,9321.4166,4660.7083,2,0.032344227,6.60156983,5,30,71
E01000798,Bromley 009D,1168.482,584.241,2,0.008774642,0.798143443,14,42,134
E01000799,Bromley 004A,11022.5269,11022.5269,1,0.050733008,6.712866565,118,93,370
E01000800,Bromley 009E,2764.42,2764.42,1,0.011946659,1.708541409,19,44,175
E01000801,Bromley 015E,6459.5269,3229.76345,2,0.034398145,4.558593437,16,22,92
E01000803,Bromley 004C,43671.0039,43671.0039,1,0.169645654,27.3627844,8,28,95
E01000805,Bromley 004E,2384.5561,2384.5561,1,0.015174191,1.578131105,16,54,129
E01000806,Bromley 009F,15891.5193,7945.75965,2,0.09694809,9.233886868,38,53,187
E01000818,Bromley 040B,3049.2718,3049.2718,1,0.002359554,2.078576551,4,16,56
E01000819,Bromley 040C,36328.0768,12109.35893,3,0.091342339,21.24448936,43,64,206
E01000820,Bromley 008C,5807.8098,5807.8098,1,0.009886333,4.133672456,16,59,171
E01000822,Bromley 008D,1757.8657,1757.8657,1,0.008044264,1.089136121,5,21,78
E01000824,Bromley 008F,2074.0177,1037.00885,2,0.012283084,1.719749337,11,25,86
E01000825,Bromley 008G,273.867,273.867,1,0.001570411,0.174104895,6,38,87
E01000835,Bromley 030B,15026.9733,15026.9733,1,0.044879161,9.310392379,50,43,161
E01000837,Bromley 030D,86981.7801,43490.89005,2,0.179378827,57.52763234,7,21,57
E01000853,Camden 025A,258.175,258.175,1,0.004416962,0.158292459,184,37,295
E01000856,Camden 019A,10867.9867,3622.662233,3,0.090631369,6.606678845,152,70,322
E01000858,Camden 018B,16109.2886,5369.762867,3,0.073537629,8.656253949,309,138,646
E01000861,Camden 019B,9246.6555,4623.32775,2,0.082151315,5.8746223,204,91,441
E01000870,Camden 009B,12392.1248,12392.1248,1,0.097033553,7.319624808,54,48,178
E01000876,Camden 013B,7759.4595,7759.4595,1,0.066078661,4.439050057,26,32,152
E01000889,Camden 007A,83.1483,83.1483,1,0.000728512,0.049789401,16,39,106
E01000890,Camden 007B,5866.7158,5866.7158,1,0.077575108,3.577265732,15,23,82
E01000891,Camden 007C,9584.7044,9584.7044,1,0.122003238,6.085526603,31,82,205
E01000901,Camden 007D,18896.2036,18896.2036,1,0.177578279,9.558019019,32,77,200
E01000907,Camden 001A,27945.9978,13972.9989,2,0.264784398,19.5426558,10,34,119
E01000908,Camden 001B,41199.8186,20599.9093,2,0.238185273,26.0593413,7,34,109
E01000912,Camden 001D,738329.911,82036.65678,9,0.817931441,464.6506677,38,52,201
E01000917,Camden 027C,317.2762,317.2762,1,0.004242295,0.168048835,105,58,228
E01000925,Camden 009D,3571.3494,3571.3494,1,0.042771086,2.284932438,13,30,81
E01000929,Camden 020A,633.0667,633.0667,1,0.00655566,0.377950269,21,35,126
E01000930,Camden 020B,168.7341,168.7341,1,0.00144269,0.088342461,200,71,445
E01000931,Camden 013C,33818.1261,33818.1261,1,0.230634497,17.70582518,235,95,545
E01000934,Camden 020D,7032.9596,7032.9596,1,0.079476378,4.344014577,25,38,110
E01000935,Camden 020E,10357.6917,5178.84585,2,0.164564052,7.319923463,20,52,112
E01000936,Camden 024A,6731.2418,6731.2418,1,0.076644609,3.660272866,71,29,174
E01000937,Camden 025B,20026.4145,4005.2829,5,0.157782553,13.31543517,55,20,155
E01000938,Camden 024B,440.1299,440.1299,1,0.005435476,0.251215696,135,102,383
E01000939,Camden 024C,3249.8907,3249.8907,1,0.042194957,2.657310466,193,114,513
E01000940,Camden 024D,290.3021,290.3021,1,0.005908522,0.256904513,17,21,76
E01000941,Camden 025C,3547.6449,3547.6449,1,0.078383229,2.884264146,43,43,144
E01000943,Camden 025E,5760.3153,5760.3153,1,0.082359298,5.465194782,145,19,260
E01000944,Camden 023A,5301.1309,2650.56545,2,0.092084924,2.791538125,23,33,96
E01000945,Camden 023B,355.7974,177.8987,2,0.001310762,0.195385722,196,80,449
E01000949,Camden 023C,962.0708,481.0354,2,0.01570882,0.589143172,14,16,68
E01000951,Camden 023E,4823.4303,4823.4303,1,0.097995355,3.136170546,9,28,89
E01000952,Camden 022A,473.7381,473.7381,1,0.005554709,0.273995431,13,38,111
E01000953,Camden 022B,71626.7533,5116.196664,14,0.119037456,43.59510243,462,154,846
E01000954,Camden 022C,5914.1494,5914.1494,1,0.109705022,3.571346256,16,41,106
E01000957,Camden 019C,7879.207,3939.6035,2,0.067572661,4.557089069,22,45,120
E01000958,Camden 019D,18895.3536,3779.07072,5,0.077417224,8.34600424,78,176,376
E01000974,Camden 013E,1448.7237,724.36185,2,0.012683145,0.848695782,43,32,165
E01000981,Croydon 017B,11307.5965,11307.5965,1,0.06557873,6.886477771,11,30,90
E01000982,Croydon 017C,4767.6901,4767.6901,1,0.034980757,2.972375374,6,27,75
E01000983,Croydon 017D,3228.8967,3228.8967,1,0.020685169,1.886037792,13,24,74
E01000985,Croydon 021A,68662.9765,34331.48825,2,0.175000337,47.45195335,4,15,76
E01000989,Croydon 018A,3552.3315,3552.3315,1,0.013619517,2.081037786,4,13,64
E01000990,Croydon 045A,3580.2103,3580.2103,1,0.021561619,2.521274859,7,48,126
E01000991,Croydon 018B,30011.9689,15005.98445,2,0.067436329,18.20010243,14,14,66
E01000992,Croydon 014A,221468.0631,73822.6877,3,0.450000629,111.9656537,39,53,176
E01000994,Croydon 009A,28144.4743,28144.4743,1,0.15823561,17.67868989,8,36,101
E01000996,Croydon 009C,11228.106,11228.106,1,0.107929017,8.953832536,3,14,40
E01000997,Croydon 009D,2248.3032,2248.3032,1,0.021278629,1.610532378,14,30,86
E01000998,Croydon 010A,13181.0125,6590.50625,2,0.092854558,8.498396196,22,50,177
E01001000,Croydon 010B,8406.0035,8406.0035,1,0.061511276,6.634572612,19,37,123
E01001003,Croydon 010C,657.5706,657.5706,1,0.004129482,0.435189014,7,15,68
E01001006,Croydon 016A,9502.4088,4751.2044,2,0.032648932,6.09910706,58,52,193
E01001008,Croydon 019B,8076.6942,8076.6942,1,0.044106269,5.022819776,26,38,123
E01001009,Croydon 019C,10126.0155,10126.0155,1,0.087184011,5.485382178,10,27,77
E01001014,Croydon 024A,86035.6788,28678.5596,3,0.134653474,32.30780278,500,210,1092
E01001015,Croydon 041A,79649.4915,15929.8983,5,0.194308402,55.31214688,10,27,82
E01001016,Croydon 041B,28634.7525,5726.9505,5,0.027316529,16.79457625,12,17,78
E01001018,Croydon 044A,277291.7313,46215.28855,6,0.291751341,178.2080535,6,9,42
E01001020,Croydon 044C,11177.8929,5588.94645,2,0.030538358,6.857603006,15,21,74
E01001021,Croydon 044D,1344988.852,74721.60287,18,0.656022637,1009.75139,10,17,60
E01001022,Croydon 044E,526241.495,175413.8317,3,0.53222373,363.9291113,3,14,56
E01001033,Croydon 031A,52205.2422,26102.6211,2,0.175198707,32.30522413,24,19,109
E01001041,Croydon 031C,17477.3795,17477.3795,1,0.088296639,10.84877685,14,36,125
E01001042,Croydon 024B,4277.8725,4277.8725,1,0.020531494,2.353065182,87,127,457
E01001043,Croydon 027B,8890.6669,8890.6669,1,0.026240229,3.448668309,362,518,1404
E01001045,Croydon 027C,24461.2199,12230.60995,2,0.049316624,13.44023071,207,288,892
E01001051,Croydon 030A,86784.8328,86784.8328,1,0.344579363,56.02636075,7,53,118
E01001052,Croydon 030B,51790.1406,25895.0703,2,0.322253137,35.7913895,8,54,125
E01001053,Croydon 032A,3256.014,3256.014,1,0.014416246,2.152025116,5,45,96
E01001054,Croydon 030C,27931.9016,27931.9016,1,0.110226681,16.33444538,10,37,94
E01001055,Croydon 032B,68353.8346,34176.9173,2,0.233941617,42.85506871,4,36,81
E01001057,Croydon 030E,8627.306,8627.306,1,0.063270675,4.755957001,3,64,130
E01001058,Croydon 034A,14985.7734,4995.2578,3,0.076419728,11.30148824,1,5,30
E01001059,Croydon 034B,3197.4302,3197.4302,1,0.017284617,2.290422779,7,9,36
E01001060,Croydon 034C,306430.771,43775.82443,7,0.202622738,193.8208545,4,25,64
E01001061,Croydon 034D,39080.7121,4342.301344,9,0.085906405,25.49296288,6,25,63
E01001063,Croydon 026B,34203.02,17101.51,2,0.106973005,22.22418454,12,22,79
E01001065,Croydon 034E,265031.6371,26503.16371,10,0.226222029,198.6743906,66,28,128
E01001066,Croydon 034F,8905.2072,8905.2072,1,0.054985934,6.504899343,11,30,74
E01001070,Croydon 040B,32032.6117,16016.30585,2,0.060234143,18.55887121,9,17,49
E01001071,Croydon 042B,228593.2653,38098.87755,6,0.301939602,120.8848574,5,15,67
E01001073,Croydon 037A,30790.9759,30790.9759,1,0.101408481,21.36778341,2,16,39
E01001074,Croydon 041E,9677.0161,9677.0161,1,0.023531569,5.006216296,7,30,78
E01001075,Croydon 040C,152053.0991,152053.0991,1,0.341295709,98.28901041,16,19,64
E01001076,Croydon 036A,93846.0598,31282.01993,3,0.271758531,58.43465741,58,59,186
E01001077,Croydon 032C,333.4965,333.4965,1,0.00187647,0.238894341,2,7,37
E01001078,Croydon 032D,132504.7245,44168.2415,3,0.350441835,94.3765844,23,47,125
E01001079,Croydon 036B,11235.8677,5617.93385,2,0.038281231,6.684037894,4,41,87
E01001080,Croydon 036C,24358.54,12179.27,2,0.111403137,14.5164124,14,53,126
E01001081,Croydon 036D,27302.9631,4550.49385,6,0.058897809,19.37754656,21,35,103
E01001082,Croydon 032E,232589.0105,46517.8021,5,0.413535438,142.9557532,6,41,102
E01001083,Croydon 003A,52975.0828,26487.5414,2,0.164697367,32.92422797,6,25,77
E01001085,Croydon 004A,3588.8628,3588.8628,1,0.019695279,2.234659278,23,28,129
E01001086,Croydon 003B,28785.135,28785.135,1,0.127936192,16.44864857,8,26,88
E01001087,Croydon 003C,64660.1384,21553.37947,3,0.172662134,29.45792182,64,92,333
E01001088,Croydon 004B,14513.9757,7256.98785,2,0.093074274,8.492671562,8,20,60
E01001091,Croydon 004E,17393.0766,17393.0766,1,0.054424719,10.97354991,13,39,128
E01001093,Croydon 037C,22419.9026,5604.97565,4,0.055837863,12.89982888,12,25,86
E01001095,Croydon 031D,587.3881,587.3881,1,0.002394899,0.400128134,33,23,129
E01001099,Croydon 040D,18.7645,18.7645,1,8.72E-05,0.012704469,10,30,88
E01001105,Croydon 039B,528767.0522,176255.6841,3,0.532790672,305.8224709,6,25,58
E01001106,Croydon 039C,92891.24,92891.24,1,0.216357855,62.34311409,12,20,60
E01001109,Croydon 013B,11267.4259,11267.4259,1,0.023716717,5.525956793,40,55,197
E01001112,Croydon 013C,33587.026,33587.026,1,0.093910053,19.55007334,18,67,166
E01001114,Croydon 013E,3670.7707,1835.38535,2,0.020227546,2.621979071,20,69,203
E01001115,Croydon 015B,2206.4635,2206.4635,1,0.00998472,1.293354924,22,68,194
E01001116,Croydon 013F,23369.3045,11684.65225,2,0.151227063,17.19595622,36,30,143
E01001118,Croydon 020E,10598.3758,10598.3758,1,0.057526575,5.631443039,35,108,316
E01001119,Croydon 034G,467586.918,233793.459,2,0.674093155,318.0863388,2,13,29
E01001120,Croydon 033A,98641.473,49320.7365,2,0.319979693,78.10092874,12,14,52
E01001125,Croydon 033E,1606.9689,803.48445,2,0.004149968,0.973920545,36,23,97
E01001127,Croydon 025A,15104.7615,7552.38075,2,0.045905424,9.399353765,6,23,72
E01001128,Croydon 025B,55441.8467,27720.92335,2,0.24852502,34.41455413,3,41,82
E01001130,Croydon 025C,22197.8292,11098.9146,2,0.160708143,12.4987777,5,55,99
E01001132,Croydon 018D,32889.966,32889.966,1,0.075792923,22.46582377,6,23,66
E01001133,Croydon 026E,46836.0089,46836.0089,1,0.117077066,30.08093057,6,18,50
E01001134,Croydon 018E,67203.441,67203.441,1,0.180883352,41.56056957,7,9,42
E01001135,Croydon 025D,32299.1326,16149.5663,2,0.071128548,19.62280231,9,19,78
E01001136,Croydon 007A,58113.3424,58113.3424,1,0.208816915,30.91135234,52,73,281
E01001137,Croydon 001A,59608.0718,19869.35727,3,0.16687616,33.69591396,24,39,155
E01001138,Croydon 001B,22553.0676,7517.6892,3,0.086535072,14.25604779,9,31,94
E01001140,Croydon 007C,154107.0576,38526.7644,4,0.435596729,95.54064327,10,31,91
E01001141,Croydon 008A,3344.4655,1672.23275,2,0.021803384,2.684161718,12,20,73
E01001142,Croydon 007D,79074.488,26358.16267,3,0.252078007,51.81814417,29,52,167
E01001150,Croydon 006C,111404.2191,55702.10955,2,0.406747216,67.31372755,8,36,111
E01001153,Croydon 006D,11449.9183,11449.9183,1,0.081619111,7.072216368,11,34,84
E01001154,Croydon 006E,28642.3336,14321.1668,2,0.160837294,14.54663972,33,78,208
E01001156,Croydon 001C,68876.1443,22958.71477,3,0.246960552,40.09088725,7,13,60
E01001157,Croydon 002B,48347.3197,48347.3197,1,0.143820561,28.3895007,5,30,98
E01001158,Croydon 005E,45293.682,45293.682,1,0.218600931,28.96015473,13,20,90
E01001159,Croydon 002C,3083.8123,3083.8123,1,0.007670417,1.71227779,22,35,117
